"espn_id","uid","slug","abbreviation","displayName","shortDisplayName","name","nickname","location","color","alternateColor","isActive","isAllStar","logo","Clubhouse","Roster","Statistics","Schedule","Tickets"
"2568","s:20~l:23~t:2568","southern-arkansas-muleriders","SOU","Southern Arkansas Muleriders","S Ark","Muleriders","S Ark","Southern Arkansas","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2568.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2568","https://www.espn.com/college-football/team/stats/_/id/2568","https://www.espn.com/college-football/team/schedule/_/id/2568",NA
"2583","s:20~l:23~t:2583","southern-connecticut-state-owls","SOU","Southern Connecticut State Owls","S Conn St","Owls","S Conn St","Southern Connecticut State","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2583.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2583","https://www.espn.com/college-football/team/stats/_/id/2583","https://www.espn.com/college-football/team/schedule/_/id/2583",NA
"200","s:20~l:23~t:200","southern-nazarene-crimson-storm","STN","Southern Nazarene Crimson Storm","S Nazarene","Crimson Storm","S Nazarene","Southern Nazarene","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/200.png",NA,"https://www.espn.com/college-football/team/roster/_/id/200","https://www.espn.com/college-football/team/stats/_/id/200","https://www.espn.com/college-football/team/schedule/_/id/200",NA
"2584","s:20~l:23~t:2584","southern-oregon-raiders","SOU","Southern Oregon Raiders","S Oregon","Raiders","S Oregon","Southern Oregon",NA,NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2584.png","https://www.espn.com/college-football/team/_/id/2584/southern-oregon-raiders","https://www.espn.com/college-football/team/roster/_/id/2584","https://www.espn.com/college-football/team/stats/_/id/2584","https://www.espn.com/college-football/team/schedule/_/id/2584",NA
"2896","s:20~l:23~t:2896","southern-virginia-knights","SVA","Southern Virginia Knights","S Virginia","Knights","S Virginia","Southern Virginia","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2896.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2896","https://www.espn.com/college-football/team/stats/_/id/2896","https://www.espn.com/college-football/team/schedule/_/id/2896",NA
"2586","s:20~l:23~t:2586","southwest-baptist-bearcats","SWB","Southwest Baptist Bearcats","SW Baptist","Bearcats","SW Baptist","Southwest Baptist","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2586.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2586","https://www.espn.com/college-football/team/stats/_/id/2586","https://www.espn.com/college-football/team/schedule/_/id/2586",NA
"2587","s:20~l:23~t:2587","southwest-minnesota-state-mustangs","SWMN","Southwest Minnesota State Mustangs","SW Minn State","Mustangs","SW Minn State","Southwest Minnesota State","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2587.png","https://www.espn.com/college-football/team/_/id/2587/southwest-minnesota-state-mustangs","https://www.espn.com/college-football/team/roster/_/id/2587","https://www.espn.com/college-football/team/stats/_/id/2587","https://www.espn.com/college-football/team/schedule/_/id/2587",NA
"616","s:20~l:23~t:616","southwestern-college-moundbuilders","SCKS","Southwestern College Moundbuilders","SW Coll","Moundbuilders","SW Coll","Southwestern College","000000",NA,TRUE,FALSE,NA,"https://www.espn.com/college-football/team/_/id/616/southwestern-college-moundbuilders","https://www.espn.com/college-football/team/roster/_/id/616","https://www.espn.com/college-football/team/stats/_/id/616","https://www.espn.com/college-football/team/schedule/_/id/616",NA
"2927","s:20~l:23~t:2927","southwestern-oklahoma-state-bulldogs","SWO","Southwestern Oklahoma State Bulldogs","SW Okla St","Bulldogs","SW Okla St","Southwestern Oklahoma State","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2927.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2927","https://www.espn.com/college-football/team/stats/_/id/2927","https://www.espn.com/college-football/team/schedule/_/id/2927",NA
"81","s:20~l:23~t:81","springfield-pride","SPR","Springfield Pride","Springfld","Pride","Springfld","Springfield","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/81.png",NA,"https://www.espn.com/college-football/team/roster/_/id/81","https://www.espn.com/college-football/team/stats/_/id/81","https://www.espn.com/college-football/team/schedule/_/id/81",NA
"2591","s:20~l:23~t:2591","st-ambrose-university-iowa-fighting-bees","STA","St Ambrose University  Iowa Fighting Bees","St Ambrose","Fighting Bees","St Ambrose","St Ambrose University  Iowa","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2591.png","https://www.espn.com/college-football/team/_/id/2591/st-ambrose-university-iowa-fighting-bees","https://www.espn.com/college-football/team/roster/_/id/2591","https://www.espn.com/college-football/team/stats/_/id/2591","https://www.espn.com/college-football/team/schedule/_/id/2591",NA
"2595","s:20~l:23~t:2595","st-francis-illinois-fighting-saints","SFIL","St Francis Illinois Fighting Saints","St Fran IL","Fighting Saints","St Fran IL","St Francis Illinois","000000",NA,TRUE,FALSE,NA,"https://www.espn.com/college-football/team/_/id/2595/st-francis-illinois-fighting-saints","https://www.espn.com/college-football/team/roster/_/id/2595","https://www.espn.com/college-football/team/stats/_/id/2595","https://www.espn.com/college-football/team/schedule/_/id/2595",NA
"374","s:20~l:23~t:374","st-john-fisher-university-cardinals","SJFISH","St John Fisher University Cardinals","St John Fisher","Cardinals","St John Fisher","St John Fisher University","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/374.png",NA,"https://www.espn.com/college-football/team/roster/_/id/374","https://www.espn.com/college-football/team/stats/_/id/374","https://www.espn.com/college-football/team/schedule/_/id/374",NA
"2830","s:20~l:23~t:2830","st-anselm-hawks","STA","St. Anselm Hawks","St Anselm","Hawks","St Anselm","St. Anselm","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2830.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2830","https://www.espn.com/college-football/team/stats/_/id/2830","https://www.espn.com/college-football/team/schedule/_/id/2830",NA
"2779","s:20~l:23~t:2779","st-lawrence-saints","USL","St. Lawrence Saints","St Lawrence","Saints","St Lawrence","St. Lawrence","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2779.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2779","https://www.espn.com/college-football/team/stats/_/id/2779","https://www.espn.com/college-football/team/schedule/_/id/2779",NA
"2880","s:20~l:23~t:2880","st-louis-spartans","MB","St. Louis Spartans","MO Baptist","Spartans","MO Baptist","St. Louis",NA,NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2880.png","https://www.espn.com/college-football/team/_/id/2880/st-louis-spartans","https://www.espn.com/college-football/team/roster/_/id/2880","https://www.espn.com/college-football/team/stats/_/id/2880","https://www.espn.com/college-football/team/schedule/_/id/2880",NA
"2832","s:20~l:23~t:2832","st-norbert-green-knights","STN","St. Norbert Green Knights","St Norbert","Green Knights","St Norbert","St. Norbert","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2832.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2832","https://www.espn.com/college-football/team/stats/_/id/2832","https://www.espn.com/college-football/team/schedule/_/id/2832",NA
"133","s:20~l:23~t:133","st-olaf-oles","STO","St. Olaf Oles","St. Olaf","Oles","St. Olaf","St. Olaf","000000","d18c29",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/133.png",NA,"https://www.espn.com/college-football/team/roster/_/id/133","https://www.espn.com/college-football/team/stats/_/id/133","https://www.espn.com/college-football/team/schedule/_/id/133",NA
"3254","s:20~l:23~t:3254","st-petersburg-glory-eagles","UFFL","St. Petersburg Glory Eagles","U of Faith","Glory Eagles","U of Faith","St. Petersburg",NA,NA,TRUE,FALSE,NA,"https://www.espn.com/college-football/team/_/id/3254/st-petersburg-glory-eagles","https://www.espn.com/college-football/team/roster/_/id/3254","https://www.espn.com/college-football/team/stats/_/id/3254","https://www.espn.com/college-football/team/schedule/_/id/3254",NA
"375","s:20~l:23~t:375","st-scholastica-saints","SCHOLA","St. Scholastica Saints","Scholastic","Saints","Scholastic","St. Scholastica","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/375.png",NA,"https://www.espn.com/college-football/team/roster/_/id/375","https://www.espn.com/college-football/team/stats/_/id/375","https://www.espn.com/college-football/team/schedule/_/id/375",NA
"2900","s:20~l:23~t:2900","st-thomas-minnesota-tommies","STMN","St. Thomas-Minnesota Tommies","St Thomas (MN)","Tommies","St Thomas (MN)","St. Thomas-Minnesota","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2900.png","https://www.espn.com/college-football/team/_/id/2900/st-thomas-minnesota-tommies","https://www.espn.com/college-football/team/roster/_/id/2900","https://www.espn.com/college-football/team/stats/_/id/2900","https://www.espn.com/college-football/team/schedule/_/id/2900","https://www.vividseats.com/st-thomas-tommies-football-tickets--sports-football/performer/127859?wsUser=717"
"2615","s:20~l:23~t:2615","st-xavier-il-cougars","STX","St. Xavier IL Cougars","St Xavr IL","Cougars","St Xavr IL","St. Xavier IL","000000",NA,TRUE,FALSE,NA,"https://www.espn.com/college-football/team/_/id/2615/st-xavier-il-cougars","https://www.espn.com/college-football/team/roster/_/id/2615","https://www.espn.com/college-football/team/stats/_/id/2615","https://www.espn.com/college-football/team/schedule/_/id/2615",NA
"618","s:20~l:23~t:618","sterling-college-sterling-ks","STCKS","Sterling College Sterling Ks","Sterling","Sterling Ks","Sterling","Sterling College","000000",NA,TRUE,FALSE,NA,"https://www.espn.com/college-football/team/_/id/618/sterling-college-sterling-ks","https://www.espn.com/college-football/team/roster/_/id/618","https://www.espn.com/college-football/team/stats/_/id/618","https://www.espn.com/college-football/team/schedule/_/id/618",NA
"471","s:20~l:23~t:471","stevenson-mustangs","STU","Stevenson Mustangs","Stevenson","Mustangs","Stevenson","Stevenson","005747","000000",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/471.png",NA,"https://www.espn.com/college-football/team/roster/_/id/471","https://www.espn.com/college-football/team/stats/_/id/471","https://www.espn.com/college-football/team/schedule/_/id/471",NA
"284","s:20~l:23~t:284","stonehill-skyhawks","STO","Stonehill Skyhawks","Stonehill","Skyhawks","Stonehill","Stonehill","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/284.png","https://www.espn.com/college-football/team/_/id/284/stonehill-skyhawks","https://www.espn.com/college-football/team/roster/_/id/284","https://www.espn.com/college-football/team/stats/_/id/284","https://www.espn.com/college-football/team/schedule/_/id/284","https://www.vividseats.com/stonehill-skyhawks-football-tickets--sports-football/performer/160438?wsUser=717"
"2834","s:20~l:23~t:2834","sul-ross-state-lobos","SROS","Sul Ross State Lobos","Sul Ross State","Lobos","Sul Ross State","Sul Ross State","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2834.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2834","https://www.espn.com/college-football/team/stats/_/id/2834","https://www.espn.com/college-football/team/schedule/_/id/2834",NA
"216","s:20~l:23~t:216","susquehanna-river-hawks","SUS","Susquehanna River Hawks","Susquehnna","River Hawks","Susquehnna","Susquehanna","6b1a31","fd6b0d",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/216.png",NA,"https://www.espn.com/college-football/team/roster/_/id/216","https://www.espn.com/college-football/team/stats/_/id/216","https://www.espn.com/college-football/team/schedule/_/id/216",NA
"620","s:20~l:23~t:620","taylor-trojans","TAYLOR","Taylor Trojans","Taylor","Trojans","Taylor","Taylor","000000",NA,TRUE,FALSE,NA,"https://www.espn.com/college-football/team/_/id/620/taylor-trojans","https://www.espn.com/college-football/team/roster/_/id/620","https://www.espn.com/college-football/team/stats/_/id/620","https://www.espn.com/college-football/team/schedule/_/id/620",NA
"2658","s:20~l:23~t:2658","texas-am-kingsville-javelinas","TXA","Texas A&M-Kingsville Javelinas","TX A&M Kng","Javelinas","TX A&M Kng","Texas A&M-Kingsville","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2658.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2658","https://www.espn.com/college-football/team/stats/_/id/2658","https://www.espn.com/college-football/team/schedule/_/id/2658",NA
"2637","s:20~l:23~t:2637","texas-college-steers","TXCL","Texas College Steers","Texas Col","Steers","Texas Col","Texas College",NA,NA,TRUE,FALSE,NA,"https://www.espn.com/college-football/team/_/id/2637/texas-college-steers","https://www.espn.com/college-football/team/roster/_/id/2637","https://www.espn.com/college-football/team/stats/_/id/2637","https://www.espn.com/college-football/team/schedule/_/id/2637",NA
"2639","s:20~l:23~t:2639","texas-lutheran-bulldogs","TL","Texas Lutheran Bulldogs","Texas Lutheran","Bulldogs","Texas Lutheran","Texas Lutheran","fdbe10","000000",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2639.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2639","https://www.espn.com/college-football/team/stats/_/id/2639","https://www.espn.com/college-football/team/schedule/_/id/2639",NA
"2644","s:20~l:23~t:2644","thiel-tomcats","THIEL","Thiel Tomcats","Thiel","Tomcats","Thiel","Thiel","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2644.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2644","https://www.espn.com/college-football/team/stats/_/id/2644","https://www.espn.com/college-football/team/schedule/_/id/2644",NA
"2646","s:20~l:23~t:2646","thomas-more-college-saints","THMORE","Thomas More College Saints","Thmas More","Saints","Thmas More","Thomas More College","000000",NA,TRUE,FALSE,NA,"https://www.espn.com/college-football/team/_/id/2646/thomas-more-college-saints","https://www.espn.com/college-football/team/roster/_/id/2646","https://www.espn.com/college-football/team/stats/_/id/2646","https://www.espn.com/college-football/team/schedule/_/id/2646",NA
"2838","s:20~l:23~t:2838","tiffin-dragons","TIF","Tiffin Dragons","Tiffin","Dragons","Tiffin","Tiffin","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2838.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2838","https://www.espn.com/college-football/team/stats/_/id/2838","https://www.espn.com/college-football/team/schedule/_/id/2838",NA
"2651","s:20~l:23~t:2651","trine-university-thunder","TRI","Trine University Thunder","Trine","Thunder","Trine","Trine University","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2651.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2651","https://www.espn.com/college-football/team/stats/_/id/2651","https://www.espn.com/college-football/team/schedule/_/id/2651",NA
"2977","s:20~l:23~t:2977","trinity-ct-bantams","TRI","Trinity (CT) Bantams","Trinity CT","Bantams","Trinity CT","Trinity (CT)","032d58","fecd01",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2977.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2977","https://www.espn.com/college-football/team/stats/_/id/2977","https://www.espn.com/college-football/team/schedule/_/id/2977",NA
"3214","s:20~l:23~t:3214","trinity-bible-college-lions","TRINBIB","Trinity Bible College Lions","Trinty Bbl","Lions","Trinty Bbl","Trinity Bible College",NA,NA,TRUE,FALSE,NA,"https://www.espn.com/college-football/team/_/id/3214/trinity-bible-college-lions","https://www.espn.com/college-football/team/roster/_/id/3214","https://www.espn.com/college-football/team/stats/_/id/3214","https://www.espn.com/college-football/team/schedule/_/id/3214",NA
"386","s:20~l:23~t:386","trinity-university-tx-tigers","TRTX","Trinity University TX Tigers","Trinity TX","Tigers","Trinity TX","Trinity University TX","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/386.png",NA,"https://www.espn.com/college-football/team/roster/_/id/386","https://www.espn.com/college-football/team/stats/_/id/386","https://www.espn.com/college-football/team/schedule/_/id/386",NA
"2653","s:20~l:23~t:2653","troy-trojans","TROY","Troy Trojans","Troy","Trojans","Troy","Troy","AE0210","88898c",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2653.png","https://www.espn.com/college-football/team/_/id/2653/troy-trojans","https://www.espn.com/college-football/team/roster/_/id/2653","https://www.espn.com/college-football/team/stats/_/id/2653","https://www.espn.com/college-football/team/schedule/_/id/2653","https://www.vividseats.com/troy-trojans-football-tickets--sports-ncaa-football/performer/3021?wsUser=717"
"2654","s:20~l:23~t:2654","truman-state-bulldogs","TRU","Truman State Bulldogs","Truman St","Bulldogs","Truman St","Truman State","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2654.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2654","https://www.espn.com/college-football/team/stats/_/id/2654","https://www.espn.com/college-football/team/schedule/_/id/2654",NA
"112","s:20~l:23~t:112","tufts-jumbos","TUF","Tufts Jumbos","Tufts","Jumbos","Tufts","Tufts","3e8ede","c6beb6",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/112.png",NA,"https://www.espn.com/college-football/team/roster/_/id/112","https://www.espn.com/college-football/team/stats/_/id/112","https://www.espn.com/college-football/team/schedule/_/id/112",NA
"2657","s:20~l:23~t:2657","tuskegee-golden-tigers","TUS","Tuskegee Golden Tigers","Tuskegee","Golden Tigers","Tuskegee","Tuskegee","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2657.png","https://www.espn.com/college-football/team/_/id/2657/tuskegee-golden-tigers","https://www.espn.com/college-football/team/roster/_/id/2657","https://www.espn.com/college-football/team/stats/_/id/2657","https://www.espn.com/college-football/team/schedule/_/id/2657",NA
"379","s:20~l:23~t:379","umass-dartmouth-corsairs","MAS","UMass Dartmouth Corsairs","UMass Dart","Corsairs","UMass Dart","UMass Dartmouth","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/379.png",NA,"https://www.espn.com/college-football/team/roster/_/id/379","https://www.espn.com/college-football/team/stats/_/id/379","https://www.espn.com/college-football/team/schedule/_/id/379",NA
"110243","s:20~l:23~t:110243","ut-permian-basin-falcons","TXPBAS","UT Permian Basin Falcons","UTPermianBasin","Falcons","UTPermianBasin","UT Permian Basin",NA,NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/110243.png",NA,"https://www.espn.com/college-football/team/roster/_/id/110243","https://www.espn.com/college-football/team/stats/_/id/110243","https://www.espn.com/college-football/team/schedule/_/id/110243",NA
"2842","s:20~l:23~t:2842","uva-wise-cavaliers","VIRWISE","UVA Wise Cavaliers","VA Wise","Cavaliers","VA Wise","UVA Wise","e30000","000000",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2842.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2842","https://www.espn.com/college-football/team/stats/_/id/2842","https://www.espn.com/college-football/team/schedule/_/id/2842",NA
"237","s:20~l:23~t:237","union-garnet-chargers","UNNY","Union Garnet Chargers","Union","Garnet Chargers","Union","Union","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/237.png",NA,"https://www.espn.com/college-football/team/roster/_/id/237","https://www.espn.com/college-football/team/stats/_/id/237","https://www.espn.com/college-football/team/schedule/_/id/237",NA
"2128","s:20~l:23~t:2128","university-of-charleston-wv-golden-eagles","CHWV","University Of Charleston (WV) Golden Eagles","Charl WV","Golden Eagles","Charl WV","University Of Charleston (WV)","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2128.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2128","https://www.espn.com/college-football/team/stats/_/id/2128","https://www.espn.com/college-football/team/schedule/_/id/2128",NA
"3212","s:20~l:23~t:3212","university-of-mexico-mexico-u","UMEX","University Of Mexico Mexico U","Mexico","Mexico U","Mexico","University Of Mexico",NA,NA,TRUE,FALSE,NA,"https://www.espn.com/college-football/team/_/id/3212/university-of-mexico-mexico-u","https://www.espn.com/college-football/team/roster/_/id/3212","https://www.espn.com/college-football/team/stats/_/id/3212","https://www.espn.com/college-football/team/schedule/_/id/3212",NA
"2831","s:20~l:23~t:2831","university-of-st-francis-in-cougars","SBP","University Of St Francis IN Cougars","St Fran IN","Cougars","St Fran IN","University Of St Francis IN","000000",NA,TRUE,FALSE,NA,"https://www.espn.com/college-football/team/_/id/2831/university-of-st-francis-in-cougars","https://www.espn.com/college-football/team/roster/_/id/2831","https://www.espn.com/college-football/team/stats/_/id/2831","https://www.espn.com/college-football/team/schedule/_/id/2831",NA
"559","s:20~l:23~t:559","university-of-mary-marauders","MARY","University of Mary Marauders","Univ of Mary","Marauders","Univ of Mary","University of Mary","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/559.png","https://www.espn.com/college-football/team/_/id/559/university-of-mary-marauders","https://www.espn.com/college-football/team/roster/_/id/559","https://www.espn.com/college-football/team/stats/_/id/559","https://www.espn.com/college-football/team/schedule/_/id/559",NA
"426","s:20~l:23~t:426","university-of-mount-union-raiders","MTU","University of Mount Union Raiders","Mt Union","Raiders","Mt Union","University of Mount Union","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/426.png",NA,"https://www.espn.com/college-football/team/roster/_/id/426","https://www.espn.com/college-football/team/stats/_/id/426","https://www.espn.com/college-football/team/schedule/_/id/426",NA
"184","s:20~l:23~t:184","university-of-rochester-ny-yellow-jackets","ROC","University of Rochester (NY) Yellow Jackets","Rochester","Yellow Jackets","Rochester","University of Rochester (NY)","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/184.png",NA,"https://www.espn.com/college-football/team/roster/_/id/184","https://www.espn.com/college-football/team/stats/_/id/184","https://www.espn.com/college-football/team/schedule/_/id/184",NA
"389","s:20~l:23~t:389","upper-iowa-university-peacocks","UPPERIOWA","Upper Iowa University Peacocks","Upper Iowa","Peacocks","Upper Iowa","Upper Iowa University","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/389.png","https://www.espn.com/college-football/team/_/id/389/upper-iowa-peacocks","https://www.espn.com/college-football/team/roster/_/id/389","https://www.espn.com/college-football/team/stats/_/id/389","https://www.espn.com/college-football/team/schedule/_/id/389",NA
"2667","s:20~l:23~t:2667","ursinus-bears","URS","Ursinus Bears","Ursinus","Bears","Ursinus","Ursinus","98012e","fcb034",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2667.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2667","https://www.espn.com/college-football/team/stats/_/id/2667","https://www.espn.com/college-football/team/schedule/_/id/2667",NA
"390","s:20~l:23~t:390","utica-pioneers","UTICA","Utica Pioneers","Utica","Pioneers","Utica","Utica","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/390.png",NA,"https://www.espn.com/college-football/team/roster/_/id/390","https://www.espn.com/college-football/team/stats/_/id/390","https://www.espn.com/college-football/team/schedule/_/id/390",NA
"2673","s:20~l:23~t:2673","valdosta-state-blazers","VAL","Valdosta State Blazers","Valdosta","Blazers","Valdosta","Valdosta State","dd1a32","000000",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2673.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2673","https://www.espn.com/college-football/team/stats/_/id/2673","https://www.espn.com/college-football/team/schedule/_/id/2673",NA
"628","s:20~l:23~t:628","valley-city-state-valley-city-st","VALCST","Valley City State Valley City St","Vall City","Valley City St","Vall City","Valley City State","000000",NA,TRUE,FALSE,NA,"https://www.espn.com/college-football/team/_/id/628/valley-city-state-valley-city-st","https://www.espn.com/college-football/team/roster/_/id/628","https://www.espn.com/college-football/team/stats/_/id/628","https://www.espn.com/college-football/team/schedule/_/id/628",NA
"330","s:20~l:23~t:330","virginia-st-trojans","VIR","Virginia St Trojans","VA State","Trojans","VA State","Virginia St","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/330.png","https://www.espn.com/college-football/team/_/id/330/virginia-st-trojans","https://www.espn.com/college-football/team/roster/_/id/330","https://www.espn.com/college-football/team/stats/_/id/330","https://www.espn.com/college-football/team/schedule/_/id/330",NA
"2676","s:20~l:23~t:2676","virginia-union-panthers","VU","Virginia Union Panthers","VA Union","Panthers","VA Union","Virginia Union","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2676.png","https://www.espn.com/college-football/team/_/id/2676/virginia-union-panthers","https://www.espn.com/college-football/team/roster/_/id/2676","https://www.espn.com/college-football/team/stats/_/id/2676","https://www.espn.com/college-football/team/schedule/_/id/2676",NA
"2355","s:20~l:23~t:2355","virginia-university-of-lynchburg-dragons","VIRLYN","Virginia University Of Lynchburg Dragons","Lynchburg","Dragons","Lynchburg","Virginia University Of Lynchburg",NA,NA,TRUE,FALSE,NA,"https://www.espn.com/college-football/team/_/id/2355/virginia-lynchburg-dragons","https://www.espn.com/college-football/team/roster/_/id/2355","https://www.espn.com/college-football/team/stats/_/id/2355","https://www.espn.com/college-football/team/schedule/_/id/2355",NA
"89","s:20~l:23~t:89","wabash-college-little-giants","WAB","Wabash College Little Giants","Wabash","Little Giants","Wabash","Wabash College","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/89.png",NA,"https://www.espn.com/college-football/team/roster/_/id/89","https://www.espn.com/college-football/team/stats/_/id/89","https://www.espn.com/college-football/team/schedule/_/id/89",NA
"3080","s:20~l:23~t:3080","waldorf-college-warriors","WAL","Waldorf College Warriors","Waldorf","Warriors","Waldorf","Waldorf College","000000",NA,TRUE,FALSE,NA,"https://www.espn.com/college-football/team/_/id/3080/waldorf-college-warriors","https://www.espn.com/college-football/team/roster/_/id/3080","https://www.espn.com/college-football/team/stats/_/id/3080","https://www.espn.com/college-football/team/schedule/_/id/3080",NA
"2682","s:20~l:23~t:2682","walsh-cavaliers","WAL","Walsh Cavaliers","Walsh","Cavaliers","Walsh","Walsh","000000",NA,TRUE,FALSE,NA,NA,"https://www.espn.com/college-football/team/roster/_/id/2682","https://www.espn.com/college-football/team/stats/_/id/2682","https://www.espn.com/college-football/team/schedule/_/id/2682",NA
"2683","s:20~l:23~t:2683","warner-university-royals","WARNE","Warner University Royals","Warner","Royals","Warner","Warner University",NA,NA,TRUE,FALSE,NA,"https://www.espn.com/college-football/team/_/id/2683/warner-university-royals","https://www.espn.com/college-football/team/roster/_/id/2683","https://www.espn.com/college-football/team/stats/_/id/2683","https://www.espn.com/college-football/team/schedule/_/id/2683",NA
"2685","s:20~l:23~t:2685","wartburg-knights","WAR","Wartburg Knights","Wartburg","Knights","Wartburg","Wartburg","f5822b","000000",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2685.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2685","https://www.espn.com/college-football/team/stats/_/id/2685","https://www.espn.com/college-football/team/schedule/_/id/2685",NA
"2687","s:20~l:23~t:2687","washburn-ichabods","WAS","Washburn Ichabods","Washburn","Ichabods","Washburn","Washburn","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2687.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2687","https://www.espn.com/college-football/team/stats/_/id/2687","https://www.espn.com/college-football/team/schedule/_/id/2687",NA
